ID,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
100065,0.380331604,37,1,0.399766706,6000,6,0,1,0,1
100066,0.9999999,22,0,76,NA,0,0,0,0,0
100067,0.47690614,45,0,0.460764436,13316,16,0,2,0,1
100069,0.025415124,67,1,0.004772953,15084,8,0,0,0,0
100070,0.048030466,79,0,0.028459623,2810,3,0,1,0,0
100078,0.906642907,63,0,0.167962675,4500,3,0,0,0,0
100079,0.566178687,58,0,0.870578327,3561,15,0,4,0,0
100087,0.014010717,70,0,1591,NA,7,0,2,0,0
100088,0.9999999,67,0,0,NA,1,0,0,0,0
100090,0.117112304,47,0,0.846126383,2800,13,0,1,0,1
100093,0.08025485,42,0,0.312165405,5416,4,0,1,0,1
100101,0.063058773,64,0,2047,NA,10,0,1,0,0
100109,0.085620796,26,0,14,NA,1,0,0,0,NA
100111,0.825143083,58,0,2397,NA,8,0,1,0,1
100113,0,65,0,0.441711658,5000,5,0,1,0,0
100114,0.961038961,65,0,0.284675514,5500,10,0,2,0,0
100121,0.629024732,38,0,0.233591521,4905,7,0,0,1,1
100123,0.012180268,77,0,1267,NA,6,0,1,0,0
100124,0.043216452,57,0,0.465586192,4750,9,0,1,0,2
100137,0.963006166,35,1,0.365878041,3000,7,0,0,0,0
100144,0.855725771,40,0,0.215643991,5100,6,0,0,0,0
100155,0,71,0,0.004181058,5500,5,0,0,0,1
100157,0.9999999,48,0,0.338943509,6000,7,0,1,0,3
100163,0.192067328,39,1,0.304384845,4697,6,0,0,1,0
100164,0.763184178,60,3,0.509782726,9250,16,0,2,0,1
100169,0.066841763,45,0,4123,NA,7,0,1,0,0
100172,0.025996356,61,0,0.247473046,11871,12,0,1,0,1
100182,0.490450955,38,0,0.32122905,8233,9,0,2,0,1
100185,0.019001688,81,0,1081,NA,17,0,1,0,0
100191,0.040648896,53,0,0.173638516,3800,6,0,1,0,2
100197,0.398759195,51,0,0.344448077,9176,20,0,2,0,3
100198,0.447051764,77,0,2225,NA,17,0,1,0,0
100202,0.370393504,26,0,0.079118833,3222,3,1,0,0,1
100207,0.131823041,42,0,0.171569036,12000,6,0,2,0,4
100208,0.031843922,73,0,0.013118565,6021,6,0,1,0,1
100213,0.157342133,59,0,93,NA,3,0,0,0,0
100225,0,46,0,267,NA,5,0,0,0,0
100233,0.010573263,74,0,0.240185321,4100,13,0,1,0,0
100234,0.166764533,46,0,2603,NA,8,0,1,0,2
100237,0.004655862,62,0,0.303353755,15832,22,0,3,0,0
100240,0.359205032,61,0,0.456389732,7245,11,0,1,0,1
100242,0.018128428,73,0,2.805059524,671,11,0,2,0,0
100244,0.011674047,79,0,0.077640786,3000,28,0,0,0,0
100248,0.097419335,53,0,0.333729964,14286,10,0,3,0,2
100255,0.048950317,56,0,0.167341109,4200,7,0,1,0,0
100263,0.022499688,79,0,0.007678771,6250,9,0,0,0,0
100272,0.793856491,49,0,0.338644342,3702,6,0,0,0,2
100275,0.198670118,53,0,0.439719739,12416,11,0,3,0,0
100279,0,44,0,0.335403727,3380,8,0,1,0,4
100283,0.041632811,60,0,0.311527357,14200,17,0,2,0,1
100284,0,62,0,0,NA,2,0,0,0,0
100285,0.011392946,76,0,0.024274155,2100,7,0,0,0,0
100287,0.023995362,42,0,1170,NA,7,0,2,0,0
100289,0.109217425,45,0,0.196064315,12500,13,0,2,0,2
100303,0.28615272,45,0,0.522843535,5668,14,0,2,0,4
100304,0.006479342,67,0,0.001999556,4500,10,0,0,0,0
100306,0.449955004,37,0,0.296752721,11116,6,0,2,0,0
100313,0.15143666,44,0,0.037481259,2000,1,0,0,0,2
100316,0.214716295,43,0,3.119914347,1400,12,0,5,0,1
100317,0.958505187,42,1,0.460119973,4500,6,0,1,0,2
100319,0,48,0,0.190784737,4166,12,0,0,0,1
100320,0.009069346,89,0,5,NA,2,0,0,0,0
100321,1.836327345,35,2,0.042281219,3050,3,1,0,0,4
100325,0.778209144,49,0,0.508499227,11000,15,0,2,0,3
100329,0.827715721,61,1,0.158249158,4157,5,0,0,0,1
100332,0.013276865,37,0,0.436867068,7800,8,0,2,0,1
100334,0.002209251,73,0,1.602339181,170,10,0,0,0,0
100338,0.007857901,81,0,0.131693415,6666,21,0,1,0,1
100341,0.060053711,33,0,0.12599319,6166,12,0,0,0,0
100344,0.9999999,53,0,0,3817,0,0,0,0,0
100357,0.894733166,41,0,0.42837904,8167,8,0,1,0,1
100358,0.013713633,90,0,0.184884447,1600,4,0,0,0,0
100359,0.029119305,52,0,0.304283205,7400,14,0,2,0,0
100362,0.063283337,27,0,0.122329529,3416,8,0,0,0,0
100365,0.010024146,71,0,9.59923e-4,12500,3,0,0,0,0
100367,0.9999999,47,0,0.094991684,5410,3,0,1,2,1
100369,0.421178941,63,1,0.660802252,2841,8,0,1,0,0
100371,0.585619863,39,3,0.469180245,15833,11,0,2,0,2
100373,0.281735363,32,0,0.100185529,4850,7,0,0,0,2
100381,0.12282651,62,0,1200,NA,5,0,1,0,0
100383,0.162595578,44,0,0.255742997,50800,23,0,2,0,2
100388,0.009203618,70,0,0.144938577,10500,11,0,1,0,0
100389,1.054908486,41,2,0.340797086,9333,6,1,1,1,3
100395,0.949405059,44,4,0.265024734,9500,6,0,2,0,3
100397,0.005137053,79,0,0.001998668,1500,3,0,0,0,0
100403,0.01035485,39,0,0.31583815,4324,8,0,1,0,3
100404,0.612791659,60,0,0.568810397,3000,10,0,1,0,1
100407,0.949662505,42,0,0.374865405,6500,8,0,1,0,2
100409,0.020899478,88,0,0.242201248,6250,7,0,1,0,0
100411,0.013720797,63,0,2806,NA,12,0,1,0,0
100414,0.516842882,44,4,0.306573878,8046,9,0,2,0,2
100421,0.999750062,41,1,1287,NA,2,1,1,1,0
100424,0,71,0,0,10500,7,0,0,0,0
100425,0.199875713,34,0,0.012469121,8500,3,0,0,0,0
100427,0.985074627,41,0,9354,NA,11,0,0,0,0
100429,0.14545154,65,0,0.238210399,4134,6,0,0,0,0
100432,1.012166261,49,0,0.367779673,12308,7,0,2,0,3
100435,0.9999999,37,0,0.325094103,7969,3,0,1,0,3
100437,0.382059801,62,1,0.28260193,3212,4,0,1,2,0
100442,0.239199109,53,1,0.106385815,7500,8,0,0,0,0
100447,0.380199985,29,0,0.13686184,6933,10,0,1,0,1
100449,0.068827854,37,0,4124,NA,11,0,3,0,6
100453,0.045136375,49,0,0.195997948,5846,5,0,1,0,0
100456,0.986255196,43,0,0.289961311,4910,4,0,0,1,0
100459,0.032928701,70,0,0.122299589,5600,5,0,2,0,0
100464,0.699493652,51,0,1.351571268,3563,20,0,2,0,2
100477,0.100920489,55,0,5503,NA,5,0,2,0,2
100483,0.208395802,44,0,0.405846621,2633,5,0,1,0,0
100492,0.132896498,74,0,0.092988376,8000,20,0,0,0,1
100500,0.221421489,62,0,0.485099019,5200,10,0,1,0,0
100505,0.066836665,70,1,0.022853878,7000,6,0,0,0,0
100507,0.711826353,56,0,0.732836174,8447,26,0,5,0,1
100509,4.53601e-4,61,1,0.085312131,9306,13,0,1,0,0
100521,0.051627763,64,0,0.113485814,8000,7,0,1,0,0
100525,0.293535323,52,0,1865,0,6,0,1,0,0
100526,0.740561867,42,0,0.576630652,2498,10,0,1,0,2
100531,0.009045518,55,0,0.27382499,13084,10,0,2,0,1
100532,0.964336662,72,0,0.14595135,3000,2,1,0,0,0
100534,0.823158593,40,0,1629,NA,10,0,0,1,0
100536,0.205442437,67,0,1806,NA,8,0,1,0,0
100539,0,79,0,0,1900,3,0,0,0,0
100543,0.498261592,41,0,0.366447985,5334,11,0,1,0,2
100548,0.734619457,33,0,0.341443093,6000,5,0,1,1,0
100551,0.082601599,67,1,0.350995866,2660,8,0,1,0,0
100552,0.02941473,59,0,0.240310078,5933,10,0,1,0,0
100556,0.188573236,68,1,0.146634081,4500,7,0,0,0,1
100558,0.717131474,47,0,0.199406235,2020,2,1,0,1,2
100563,0.328644654,41,0,0.40551349799999997,7000,9,0,1,0,0
100566,0.102368602,33,0,0.1409014,6500,9,0,1,0,0
100567,0.984063745,24,0,0.021420921,2800,2,0,0,0,0
100572,0.058878128,47,0,0.563138448,4600,28,0,2,0,0
100574,0.029427731,80,0,0.239576213,2925,5,0,0,0,0
100576,0.592216367,51,0,0.294595832,8733,18,0,2,0,0
100579,1.118453628,48,0,0.038192362,5000,5,1,0,0,3
100584,0.298795541,47,1,0.50539928,7500,10,0,2,0,1
100588,0.708582834,27,1,0.290903032,3000,7,2,0,0,0
100590,0.620329493,28,0,0.198966408,5417,6,0,0,0,0
100591,0.574496761,28,0,0.324670132,2500,4,0,0,0,0
100592,0.951076153,59,0,0.369675152,11666,12,0,0,0,0
100594,0,26,0,0.038712687,2143,5,0,0,0,0
100600,0,23,0,0.001264223,790,3,0,0,0,0
100602,0.155844156,30,0,0.376956794,1596,6,0,0,0,1
100610,0.040877968,72,0,0.193518519,10799,12,0,1,0,0
100612,0.974935004,34,0,0.048904645,11000,8,0,0,0,0
100613,0.016110753,34,0,0.34253819,1701,4,0,0,0,0
100625,0.035170424,55,0,0.101815675,4350,7,0,0,0,0
100633,0.515572191,66,0,0.582284173,6671,11,0,1,0,0
100639,0.013541605,89,0,0.084596669,5342,10,0,0,0,0
100640,0.375573796,59,0,0.531928084,3225,13,0,1,0,0
100642,0.046097049,52,0,0.118255396,4447,19,0,1,0,1
100643,0.046718012,33,1,0.248675132,10000,11,0,1,0,1
100650,0.009999435,70,0,0.051658057,6000,5,0,0,0,0
100652,0.405882843,33,0,0.505919495,3800,6,0,1,0,0
100656,0.151180814,65,0,0.051609217,5250,7,0,0,0,0
100664,0.267406022,29,0,0.075741576,20833,10,0,2,0,0
100666,0.913547632,60,0,4948,NA,12,0,2,0,3
100668,8.52916e-4,55,0,2457,NA,8,0,1,0,0
100678,0.372614039,58,1,0.298512238,6250,5,0,1,0,1
100679,0.053544733,62,0,264,NA,13,0,1,0,NA
100680,0.126321842,32,0,0.303831764,7750,7,0,1,0,3
100681,0.843963844,54,0,0.435816549,8241,15,0,0,0,0
100682,0.127824294,59,0,0.323098307,7913,24,0,2,0,0
100683,0.181703252,46,0,0.486550821,4200,5,0,1,0,0
100684,0.773203153,27,0,0.128425358,2444,5,0,0,0,0
100689,0.00275989,40,0,0.488918514,6000,8,0,2,0,1
100699,0.428916244,62,0,0.317620651,2672,12,0,0,0,0
100701,0.800885588,27,0,1.653153153,221,8,0,0,0,2
100703,0.100199859,53,0,0.045387167,14166,19,0,0,0,1
100704,0.328140751,71,0,0.456757309,4890,10,0,1,0,0
100707,0.649713362,34,0,0.371706526,7400,15,0,1,0,0
100708,0.68752314,47,0,0.771881249,6500,6,0,2,0,0
100726,0.763895971,47,1,0.019945603,2205,2,0,0,0,0
100732,0.100033043,52,0,0.302935204,5416,9,0,1,0,1
100735,0.036844737,51,0,0.363669725,2724,6,0,1,0,0
100745,0.222688289,66,0,0.465695588,4736,8,0,1,0,0
100748,0.07911326,79,0,0.698673983,4373,18,0,3,0,0
100751,0.198600467,35,0,1.888654576,4741,5,0,1,0,0
100752,0.66190274,64,0,0.272242586,3000,3,0,0,0,0
100759,0.186684104,56,1,0.219982401,12500,10,0,2,0,1
100762,0.020266762,69,0,0.308878985,2916,8,0,1,0,0
100763,0.054874879,68,0,65,NA,9,0,0,0,0
100764,0.108175374,43,0,0.410417675,6200,6,0,1,0,0
100766,0.03089691,47,0,0.241387337,8591,4,0,2,0,0
100770,0.300890814,58,1,0.212657774,16716,8,0,1,0,0
100773,0.429237947,42,0,0.461770018,3321,12,0,2,2,2
100775,0.068853669,82,1,0.164611796,3000,13,0,0,0,0
100780,0,31,0,2.53678e-4,11825,5,0,0,0,1
100788,0.828428588,84,0,1.452845205,2512,8,0,0,0,0
100789,0.991467804,34,0,0.397298818,7107,5,0,1,0,0
100791,0.817471139,49,4,0.823552658,5060,9,1,5,0,2
100793,0.9999999,32,0,0.026263165,7500,3,1,0,0,0
100796,0.004689493,95,0,4,NA,4,0,0,0,0
100802,0.282341078,37,0,0.170753323,3384,3,0,0,0,0
100803,0.132910154,66,0,0.256123979,6000,7,0,1,0,1
100804,0.229535409,63,1,0.361559527,13875,13,0,1,0,2
100810,0.331606019,38,0,0.354546683,7400,14,0,1,0,1
100813,0.9999999,46,0,0.164147695,5226,3,0,1,0,1
100816,0.106788026,50,0,611,NA,10,0,0,0,0
100819,0.45741401,49,0,0.269408266,9750,5,0,2,0,1
100822,0.271240165,55,0,0.580578512,6775,8,0,3,0,2
100827,0.535351754,47,0,0.41181258,8600,8,0,2,0,2
100840,0.595859663,51,1,0.499013208,6586,9,0,1,0,1
100850,0.068840294,37,0,78,NA,2,0,0,0,1
100851,0.94312427,42,3,0.049196064,12500,4,0,0,1,0
100852,0.740234424,64,0,0.295231548,16000,12,0,1,0,0
100854,0,61,0,0.276430892,4000,7,0,0,0,0
100858,0.187640618,58,0,112,NA,1,0,0,0,0
100861,0.012037866,72,1,0.266138709,4166,8,0,1,0,1
100862,0.950667982,66,0,0.191453903,15000,16,0,0,0,2
100863,0.032906053,75,0,0.274353877,4023,8,0,1,0,2
100864,0.259666918,41,1,0.368285029,5416,13,0,2,0,2
100866,0.042185726,62,0,0.413653477,14076,12,0,4,0,2
100873,0.00504682,79,0,0.013409962,1565,21,0,0,0,0
100882,0.100155259,53,0,113,NA,2,0,0,0,0
100885,0.9999999,52,0,0.306553128,2700,3,2,1,0,3
100888,0.804391218,25,0,0.074973224,2800,5,0,0,1,0
100889,0.045751336,39,0,0.273146813,3466,5,0,1,0,4
100890,0.669950739,50,2,0.589965398,5201,12,0,2,2,2
100894,0.015213199,69,0,0.013824885,650,4,0,0,0,0
100897,0.390839202,35,0,0.695908733,5083,7,0,1,0,0
100905,0.029381636,53,0,490.5,1,8,0,2,0,2
100908,0.008961982,44,0,0.201761103,2611,8,0,1,0,0
100913,0.138749881,61,0,0.214430482,7400,16,1,1,0,0
100914,0.517804693,34,0,0.154316187,9000,9,0,1,0,1
100920,0.658361705,60,0,0.302244039,7129,11,0,1,0,0
100923,0.065366618,66,0,0.248537573,6666,6,0,1,0,0
100939,0,87,0,0,NA,4,0,0,0,0
100941,0.033370791,49,0,0.057221314,63000,8,0,2,0,0
100944,0,82,0,9.32836e-4,3215,10,0,0,0,0
100947,0.609559363,46,0,5.051369863,583,8,0,2,0,2
100949,0,55,0,0.467616852,4770,8,0,2,0,0
100951,0.008853443,42,1,2554,NA,12,0,1,0,0
100952,0.042227674,80,0,0.112388824,11130,14,0,1,0,0
100954,0.051861279,45,0,1157,NA,7,0,0,0,0
100960,0.02599675,70,0,6,NA,5,0,0,0,0
100961,0.9999999,55,0,0.014081058,8166,3,0,0,0,1
100963,0.011195859,66,0,928,NA,7,0,2,0,NA
100977,0.102723537,66,0,0.061365128,9141,12,0,0,0,0
100978,0.007499625,53,0,1587,NA,7,0,2,0,0
100981,0.006602119,72,0,0.375702134,6230,15,0,3,0,0
100987,0,56,0,0.457530575,5968,4,0,2,0,1
100991,0.143413178,46,0,0.298128426,15868,8,0,3,0,3
100992,0.314933589,64,0,186,NA,6,0,0,0,NA
100994,0.566168052,41,0,0.741769673,8170,10,0,2,0,0
100996,0,23,0,0,1,1,0,0,0,0
101002,0,69,0,0.466266867,2000,12,0,1,0,0
101006,0,43,1,0.409765039,6000,7,0,1,0,2
101007,0.375868539,44,0,0.54281744,5756,10,0,1,0,2
101027,0.809978298,41,0,1.365878041,3000,12,0,2,0,3
101034,0.9999999,33,0,0.045831673,27600,5,0,1,0,0
101039,0.007759229,66,1,937,NA,8,0,1,0,0
101042,0.481752301,44,0,3878,NA,11,0,2,0,0
101045,0.023298835,47,0,0.239152203,11983,5,0,2,0,3
101047,1.641196013,33,0,0.109659456,4668,3,3,0,1,3
101050,0.50532477,36,0,1.044223328,1808,13,0,1,0,0
101055,0.019154124,50,0,0.596334819,8075,12,0,2,0,0
101061,0.102465487,45,0,0.533719487,4833,10,0,1,0,2
101067,0.9999999,55,1,0.12404418,3530,3,3,0,0,1
101072,0,61,0,0.225613234,3505,5,0,1,0,0
101080,0.009568208,49,0,0.009824861,2340,8,0,0,0,0
101081,0.256249583,53,0,0.952522255,2695,8,0,1,1,2
101086,0.012553429,63,0,0.018392643,2500,10,0,0,0,0
101091,0.9999999,45,98,0,3600,0,98,0,98,0
101092,0.019485247,41,5,0.073964201,30000,9,0,2,0,3
101099,1.87e-5,61,0,0.249291785,6000,18,0,2,0,0
101103,0.159770178,64,2,0.158966762,10800,15,0,2,0,0
101110,0.087260862,62,0,0.544437665,4916,7,0,2,0,2
101117,0.615093148,40,0,0.157894737,7200,6,0,0,0,3
101118,0.051929244,32,0,1184,NA,4,0,1,0,0
101124,0.01739826,58,0,105,NA,6,0,1,0,0
101128,1.007075834,58,1,1970,NA,4,7,0,2,NA
101134,0.674065058,28,0,0.411782803,6500,11,0,1,0,0
101137,0,29,0,0.163391934,2900,8,0,0,0,0
101139,0.194026558,51,0,1.310163485,8746,21,1,6,0,0
101143,0.057993895,64,0,0.011420414,1400,5,0,0,0,0
101147,0.204553382,44,0,0.098686679,2664,5,0,0,0,1
101148,0.439718676,53,0,0.534913517,1560,5,0,1,0,0
101155,0.836294416,53,0,0.025412088,1455,3,0,0,0,0
101159,0.147276648,34,0,2141,NA,7,0,2,0,0
101160,1.043900581,41,1,0.427596405,8790,7,0,2,0,1
101161,0,36,1,0.362575884,8400,8,0,2,0,1
101162,0.136544204,69,0,1253,NA,8,0,1,0,1
101163,1.019981835,42,4,0.132698118,4302,8,0,0,0,1
101164,0.056883886,52,0,0.27237821,12500,15,0,1,0,2
101165,0.040713986,78,0,0.029595902,7027,18,0,0,0,0
101167,0.856478431,47,0,1.309922519,4000,16,0,2,0,0
101170,0.227453811,26,0,0.139479341,4186,10,0,0,0,0
101175,0.04979668,35,0,0.24115177,5000,5,0,2,0,3
101178,0.00554495,92,0,5.29101e-4,1889,1,0,0,0,0
101180,0.096537644,68,0,0.430909516,4276,6,0,2,0,0
101200,0,61,0,0,NA,4,0,0,0,0
101221,0.720656716,68,0,1473,NA,13,0,0,0,0
101229,0.002065439,31,0,1.35117e-4,7400,7,0,0,0,1
101235,0.093786491,59,0,1181,NA,4,0,1,0,0
101236,0.61038961,64,1,0.254846213,3868,6,0,0,0,0
101242,0.9999999,28,98,0.019300362,1657,0,98,0,98,1
101246,0.028638093,67,0,1.117426608,1600,10,0,1,0,0
101248,0.030730208,65,0,40,NA,9,0,0,0,0
101251,0.317853572,45,1,0.94457065,2200,8,0,1,0,2
101259,0.308487617,39,1,0.192076945,10500,30,0,2,0,0
101266,0.011213485,74,0,8,NA,7,0,0,0,0
101271,0.945239718,41,0,0.178071164,6210,4,2,0,0,3
101273,0.191037504,62,0,0.248293673,5420,6,0,1,0,0
101277,0.04062774,49,0,0.201849769,8000,9,0,2,0,3
101279,0.05437415,44,0,0.150641302,11616,9,0,1,0,3
101281,0.497846983,38,0,0.37724982,4166,5,0,1,0,2
101286,0.014343944,52,0,0.370962371,6005,12,0,1,0,1
101287,0.015256925,74,0,0.008247938,4000,2,0,0,0,0
101299,0.9999999,62,0,0.136604775,3015,4,0,2,0,0
101307,0.070117666,32,0,2059,NA,15,0,1,0,0
101309,0.824174066,38,0,0.217650962,6027,5,0,0,0,0
101315,0.014192575,35,0,0.06427379,2395,4,0,0,0,0
101318,0.530217933,56,0,0.425542687,15800,15,1,4,1,0
101320,0.662138843,65,1,0.24183775,11056,8,0,2,0,3
101323,0.817204301,36,2,0.276831976,1350,9,0,0,0,1
101325,0.611322322,43,0,0.360931126,4166,8,0,1,0,1
101326,0.408080535,45,0,0.223178337,12666,3,0,1,0,1
101330,0.126072916,41,0,0.49214277,8208,8,0,2,0,3
101334,0.249815056,56,1,2987,NA,15,0,4,0,1
101340,0.9999999,33,0,0.100599908,6500,1,6,0,1,1
101343,0.026819314,42,0,0.287434086,10050,15,0,5,0,2
101351,0.00193061,36,0,0.08589933,8800,5,0,0,0,2
101355,0.9999999,61,0,9,0,3,0,0,0,0
101359,0.046134364,64,0,0.077992373,8128,7,0,1,0,0
101360,0.118058811,85,0,112,NA,4,0,0,0,0
101364,0.887290168,47,0,0.489379425,2400,5,0,0,0,2
101367,0.688297113,39,0,0.172337605,4525,4,0,0,0,0
101375,0.080200618,60,0,0.26387026,8200,12,0,1,0,2
101380,0.9999999,32,0,0.005175983,1931,0,0,0,0,0
101381,0.538922156,32,0,0.004514673,1771,1,0,0,0,0
101383,0.006803788,76,0,0.129721762,5426,10,0,0,0,0
101385,0,27,0,0.863560732,600,5,0,0,0,0
101391,0.936177002,58,0,0.357091844,7000,11,1,0,0,0
101405,0.210567591,39,0,0.165667166,2667,18,0,0,0,0
101410,0.204291893,75,0,0.187008688,2416,6,0,0,0,0
101411,0.009256444,67,0,0.310250257,8750,5,0,2,0,0
101413,0.9999999,84,0,0,NA,0,0,0,0,NA
101428,0.135891287,70,0,0.140747176,1150,3,0,0,0,0
101429,0.561128309,57,0,0.488600415,9166,14,0,1,0,1
101431,0.454954505,68,1,0.509942795,3670,7,0,2,0,0
101432,0.089850094,50,0,0.489930996,7100,10,0,1,0,2
101434,0.041857583,62,0,0.538867562,2083,13,0,1,0,0
101444,0.151562684,44,0,0.375337187,2594,9,0,1,0,0
101445,0.02573432,66,0,2023,NA,7,0,1,0,1
101447,0.300786203,69,0,0.077297083,10077,5,0,0,0,0
101456,0.021756169,82,0,24,NA,2,0,0,0,NA
101457,0.340150895,50,0,0.341180604,2845,13,0,1,0,0
101465,0.001478514,51,0,3.12451e-4,6400,6,0,0,0,3
101468,0.169839044,66,0,0.195912216,10616,19,0,1,0,0
101472,0.766907699,34,2,0.021596859,4583,3,0,0,1,0
101477,0.445005441,58,0,0.316668776,7900,11,0,1,0,0
101479,0.789621038,46,1,0.604499511,6133,8,0,2,0,2
101480,0.13646672,46,0,0.11798689,9000,8,0,0,0,5
101487,0.56794181,33,0,0.243784748,9532,13,0,0,0,1
101489,0.893900564,37,1,0.096197595,3076,4,1,0,0,0
101490,0.049705424,52,1,1.181917211,6425,18,0,2,0,0
101492,0.165157698,52,0,0.32591623,4583,9,0,1,0,0
101496,0.031231385,89,0,11,NA,5,0,0,0,0
101498,0.629617033,46,5,0.408518296,5000,13,1,2,0,0
101500,0,22,0,0,820,2,0,0,0,0
101505,1.108420351,48,0,0.16522041,2880,4,2,0,2,2
101508,0.014380634,63,0,0.020652898,1500,7,0,0,0,0
101511,0.032967033,58,0,0.11670595,14000,11,0,1,0,0
101515,0.00524919,78,0,49,0,9,0,0,0,0
101518,0.816980319,35,3,0.810798339,6500,11,0,1,0,2
101539,0.829349586,53,1,906,NA,18,0,0,0,0
101543,0.510078633,57,1,4215,NA,9,0,2,0,2
101546,0.778083717,61,0,0.390075299,8100,11,0,0,0,0
101561,0.067219965,69,0,0.164119412,7000,9,0,1,0,1
101565,0.199289868,52,0,0.394883858,3400,10,0,1,0,1
101567,1.021795641,35,0,0.052451148,2916,1,0,0,0,0
101571,0.134360583,54,0,2452,NA,10,0,1,0,0
101573,0.554412023,70,1,0.35550287,8013,9,0,1,0,0
101575,0.876084957,42,0,0.107543606,9000,4,0,0,0,2
101576,0.024448189,62,0,0.028766455,2050,6,0,0,0,1
101582,0.091931412,39,0,0.582649054,2800,7,0,1,0,0
101586,0.085041629999999993,55,0,0.405671296,5183,5,0,1,0,0
101587,0.008244009,50,0,0.098654324,11666,6,0,1,0,0
101588,0,61,0,0.435937723,7000,10,0,2,0,2
101589,0.076349288,45,0,3431,NA,9,0,2,0,0
101591,0.9999999,34,1,0.005998001,3000,0,3,0,0,0
101599,0.029399347,71,0,0.248120301,6250,9,0,1,0,0
101601,0.015050875,42,0,2297,NA,12,0,2,0,3
101611,0.401918543,40,0,148,NA,2,0,0,0,0
101612,0.656758581,56,0,0.891343284,3349,6,0,2,0,0
101620,0.126869936,58,0,0.417824466,2950,13,0,1,0,2
101628,0.041402921,55,0,0.117527035,4900,4,0,0,0,0
101634,0.9999999,33,0,0.190904548,2000,2,0,0,0,2
101639,0.169106414,51,0,0.473033412,3800,8,0,1,0,0
101641,0.139043048,67,0,0.608173691,3914,5,0,1,0,0
101647,1.013986014,54,1,0.363409148,4000,3,2,1,0,1
101656,0.075824665,39,0,0.040986922,7416,26,0,0,0,1
101660,0.234995481,71,0,0.191902215,13089,8,0,2,0,0
101661,0.00793973,55,0,0.253166014,8685,12,0,1,0,2
101662,0,57,0,0.574145464,3890,9,0,1,1,0
101677,0.9999999,39,0,0.180781617,11488,6,0,1,0,2
101678,0.188761426,63,0,649,NA,11,0,1,0,0
101679,0.00109086,75,0,64,NA,6,0,0,0,0
101683,0.129832904,79,0,0.014638829,8333,6,0,0,0,0
101686,0.055683234,53,1,1907,NA,9,0,1,0,2
101692,0.050226703,63,0,0.060367454,8000,9,0,0,0,2
101695,0.056567074,69,0,0.601529187,6800,25,0,2,0,0
101699,8.83267e-4,53,0,0.137228118,9516,8,0,1,0,0
101700,0.008285376,83,0,21,NA,7,0,0,0,0
101706,0.419539715,49,1,0.198097,22700,17,0,2,0,3
101712,0.069457406,32,0,463,NA,6,0,0,0,0
101713,0.081145943,67,0,47,NA,2,0,0,0,0
101714,3.90225e-4,83,0,0,2024,5,0,0,0,0
101722,0.12034384,68,0,1451,NA,8,0,2,0,0
101727,0.033368373,42,0,0.155487805,3279,7,0,0,0,0
101730,0.916702777,36,0,0.242747091,6100,6,0,0,0,2
101735,0.251225816,59,0,0.353712506,6100,15,0,2,0,0
101741,1.368259535,51,2,228,NA,4,1,0,3,0
101748,0.442609508,50,0,0.359782609,7359,8,0,1,0,0
101751,0.044119436,65,0,0.288446424,7633,16,0,2,0,0
101753,0.896103896,68,0,0.031093837,1800,2,0,0,0,0
101754,0.024731,75,0,0.692393115,1800,7,0,1,0,0
101756,0.248947591,52,0,0.344576117,14260,14,0,1,0,2
101757,0.072587066,51,0,0.346512588,12114,7,0,2,0,1
101759,0.187112515,46,0,274,0,2,0,0,0,2
101767,0.899229343,29,0,0.357956123,3600,4,0,0,0,2
101768,0.201510775,39,0,0.230090578,8500,2,0,1,0,0
101772,0.091818159,51,0,0.31193742,9331,8,0,2,0,1
101774,0.361806435,68,0,0.451467269,3100,10,0,1,0,0
101779,0.102433001,61,0,0.165885661,3200,20,0,0,0,0
101783,0,44,0,0.016664683,8400,1,0,0,0,0
101787,0.023650043,55,0,0.201966339,6000,12,0,1,0,1
101788,0.073430831,51,0,3113,0,9,0,3,0,3
101790,0.557006934,52,0,0.288861309,3222,9,0,0,0,2
101795,0.075805914,44,0,47,NA,2,0,0,0,3
101797,0.003706568,29,0,262,0,4,0,0,0,0
101798,0.167322179,59,0,1758,NA,5,0,1,0,0
101800,0.254995,48,0,0.472683449,3733,8,0,2,0,1
101807,0.031761803,28,1,262.5,1,12,0,0,0,2
101816,0.924745052,45,0,0.200342885,4082,12,0,0,0,2
101818,0.864584903,58,0,0.251105531,45000,25,0,3,0,2
101821,0.772922708,46,0,0.66028811,4650,3,0,1,0,5
101822,0.011656213,66,0,0.237556997,15570,18,0,3,0,0
101826,0.009329558,41,0,0.004604944,4125,6,0,0,0,4
101830,0.880312296,37,1,0.132509142,5742,9,0,0,0,2
101836,0.534208411,47,0,0.649671806,6550,9,0,3,0,2
101843,0.211426286,36,0,0.461884529,4000,5,0,1,0,2
101844,0.070847407,57,0,0.237580994,8333,9,0,1,0,1
101845,0.809291421,40,0,0.14236538,4066,6,0,0,0,3
101847,0.022179547,59,0,0.180486123,5800,13,0,1,0,2
